Acanthaphritis_unoorum	23.23817049	23.23817049	23.23817049	23.23817049	23.23817049	23.23817049	23.23817049	23.23817049	23.23817049	23.23817049	23.23817049	23.23817049
Conocara_macropterum	21.12560954	21.12560954	21.12560954	21.12560954	21.12560954	21.12560954	21.12560954	21.12560954	21.12560954	21.12560954	21.12560954	21.12560954
Pseudanthias_dispar	12.42682914	12.42682914	12.42682914	12.42682914	12.42682914	12.42682914	12.42682914	12.42682914	12.42682914	12.42682914	12.42682914	12.42682914
Doryichthys_boaja	7.309899494	7.309899494	7.309899494	7.309899494	7.309899494	7.309899494	7.309899494	7.309899494	7.309899494	7.309899494	7.309899494	7.309899494
Himantura_uarnak	6.091582911	6.091582911	6.091582911	6.091582911	6.091582911	6.091582911	6.091582911	6.091582911	6.091582911	6.091582911	6.091582911	6.091582911
Micropterus_floridanus	5.076319093	5.076319093	5.076319093	5.076319093	5.076319093	5.076319093	5.076319093	5.076319093	5.076319093	5.076319093	5.076319093	5.076319093
Oreochromis_andersonii	4.230265911	4.230265911	4.230265911	4.230265911	4.230265911	4.230265911	4.230265911	4.230265911	4.230265911	4.230265911	4.230265911	4.230265911
Rhodeus_sericeus	3.525221592	3.525221592	3.525221592	3.525221592	3.525221592	3.525221592	3.525221592	3.525221592	3.525221592	3.525221592	3.525221592	3.525221592
Rhinichthys_cataractae	2.93768466	2.93768466	2.93768466	2.93768466	2.93768466	2.93768466	2.93768466	2.93768466	2.93768466	2.93768466	2.93768466	2.93768466
Mastacembelus_erythrotaenia	2.44807055	2.44807055	2.44807055	2.44807055	2.44807055	2.44807055	2.44807055	2.44807055	2.44807055	2.44807055	2.44807055	2.44807055
Centropyge_woodheadi	1.949100757	1.949100757	1.949100757	1.949100757	1.949100757	1.949100757	1.949100757	1.949100757	1.949100757	1.949100757	1.949100757	1.949100757
Chaetodontoplus_mesoleucus	1.551831813	1.551831813	1.551831813	1.551831813	1.551831813	1.551831813	1.551831813	1.551831813	1.551831813	1.551831813	1.551831813	1.551831813
Exocoetus_volitans	1.235534883	1.235534883	1.235534883	1.235534883	1.235534883	1.235534883	1.235534883	1.235534883	1.235534883	1.235534883	1.235534883	1.235534883
Sphyrna_mokarran	0.983706117	0.983706117	0.983706117	0.983706117	0.983706117	0.983706117	0.983706117	0.983706117	0.983706117	0.983706117	0.983706117	0.983706117
Lophius_americanus	0.783205507	0.783205507	0.783205507	0.783205507	0.783205507	0.783205507	0.783205507	0.783205507	0.783205507	0.783205507	0.783205507	0.783205507
Petrocephalus_microphthalmus	0.712005006	0.712005006	0.712005006	0.712005006	0.712005006	0.712005006	0.712005006	0.712005006	0.712005006	0.712005006	0.712005006	0.712005006
Bufoceratias_thele	0.647277278	0.647277278	0.647277278	0.647277278	0.647277278	0.647277278	0.647277278	0.647277278	0.647277278	0.647277278	0.647277278	0.647277278
Culaea_inconstans	0.588433889	0.588433889	0.588433889	0.588433889	0.588433889	0.588433889	0.588433889	0.588433889	0.588433889	0.588433889	0.588433889	0.588433889
Acrossocheilus_fasciatus	0.5349399	0.5349399	0.5349399	0.5349399	0.5349399	0.5349399	0.5349399	0.5349399	0.5349399	0.5349399	0.5349399	0.5349399
Gymnocypris_potanini	0.486309	0.486309	0.486309	0.486309	0.486309	0.486309	0.486309	0.486309	0.486309	0.486309	0.486309	0.486309
Nannoperca_variegata	0.442099091	0.442099091	0.442099091	0.442099091	0.442099091	0.442099091	0.442099091	0.442099091	0.442099091	0.442099091	0.442099091	0.442099091
Rhinogobius_brunneus	0.401908264	0.401908264	0.401908264	0.401908264	0.401908264	0.401908264	0.401908264	0.401908264	0.401908264	0.401908264	0.401908264	0.401908264
Morone_americana	0.365371149	0.365371149	0.365371149	0.365371149	0.365371149	0.365371149	0.365371149	0.365371149	0.365371149	0.365371149	0.365371149	0.365371149
Sinocyclocheilus_rhinocerous	0.33215559	0.33215559	0.33215559	0.33215559	0.33215559	0.33215559	0.33215559	0.33215559	0.33215559	0.33215559	0.33215559	0.33215559
Cetorhinus_maximus	0.301959627	0.301959627	0.301959627	0.301959627	0.301959627	0.301959627	0.301959627	0.301959627	0.301959627	0.301959627	0.301959627	0.301959627
Notropis_heterolepis	0.274508752	0.274508752	0.274508752	0.274508752	0.274508752	0.274508752	0.274508752	0.274508752	0.274508752	0.274508752	0.274508752	0.274508752
