Jinshaia_abbreviata	28.57596456	28.57596456	28.57596456	28.57596456	28.57596456	28.57596456	28.57596456	28.57596456	28.57596456	28.57596456	28.57596456	28.57596456
Parexocoetus_brachypterus	20.41140326	20.41140326	20.41140326	20.41140326	20.41140326	20.41140326	20.41140326	20.41140326	20.41140326	20.41140326	20.41140326	20.41140326
Pristis_pectinata	14.57957376	14.57957376	14.57957376	14.57957376	14.57957376	14.57957376	14.57957376	14.57957376	14.57957376	14.57957376	14.57957376	14.57957376
Reinhardtius_hippoglossoides	10.41398125	10.41398125	10.41398125	10.41398125	10.41398125	10.41398125	10.41398125	10.41398125	10.41398125	10.41398125	10.41398125	10.41398125
Lefua_costata	7.438558038	7.438558038	7.438558038	7.438558038	7.438558038	7.438558038	7.438558038	7.438558038	7.438558038	7.438558038	7.438558038	7.438558038
Himantura_uarnak	5.313255742	5.313255742	5.313255742	5.313255742	5.313255742	5.313255742	5.313255742	5.313255742	5.313255742	5.313255742	5.313255742	5.313255742
Xiphophorus_maculatus	3.795182673	3.795182673	3.795182673	3.795182673	3.795182673	3.795182673	3.795182673	3.795182673	3.795182673	3.795182673	3.795182673	3.795182673
Acheilognathus_signifer	2.710844766	2.710844766	2.710844766	2.710844766	2.710844766	2.710844766	2.710844766	2.710844766	2.710844766	2.710844766	2.710844766	2.710844766
Cheilodactylus_quadricornis	1.93631769	1.93631769	1.93631769	1.93631769	1.93631769	1.93631769	1.93631769	1.93631769	1.93631769	1.93631769	1.93631769	1.93631769
Heterotilapia_buttikoferi	1.383084064	1.383084064	1.383084064	1.383084064	1.383084064	1.383084064	1.383084064	1.383084064	1.383084064	1.383084064	1.383084064	1.383084064
Xenomystus_nigri	0.987917189	0.987917189	0.987917189	0.987917189	0.987917189	0.987917189	0.987917189	0.987917189	0.987917189	0.987917189	0.987917189	0.987917189
Atlantoraja_castelnaui	0.705655135	0.705655135	0.705655135	0.705655135	0.705655135	0.705655135	0.705655135	0.705655135	0.705655135	0.705655135	0.705655135	0.705655135
Coilia_brachygnathus	0.504039382	0.504039382	0.504039382	0.504039382	0.504039382	0.504039382	0.504039382	0.504039382	0.504039382	0.504039382	0.504039382	0.504039382
Simenchelys_parasitica	0.36002813	0.36002813	0.36002813	0.36002813	0.36002813	0.36002813	0.36002813	0.36002813	0.36002813	0.36002813	0.36002813	0.36002813
Triplophysa_rosa	0.25716295	0.25716295	0.25716295	0.25716295	0.25716295	0.25716295	0.25716295	0.25716295	0.25716295	0.25716295	0.25716295	0.25716295
Kryptopterus_bicirrhis	0.183687821	0.183687821	0.183687821	0.183687821	0.183687821	0.183687821	0.183687821	0.183687821	0.183687821	0.183687821	0.183687821	0.183687821
Moringua_edwardsi	0.131205587	0.131205587	0.131205587	0.131205587	0.131205587	0.131205587	0.131205587	0.131205587	0.131205587	0.131205587	0.131205587	0.131205587
Hippocampus_erectus	0.093718276	0.093718276	0.093718276	0.093718276	0.093718276	0.093718276	0.093718276	0.093718276	0.093718276	0.093718276	0.093718276	0.093718276
Epinephelus_trimaculatus	0.066941626	0.066941626	0.066941626	0.066941626	0.066941626	0.066941626	0.066941626	0.066941626	0.066941626	0.066941626	0.066941626	0.066941626
Mastacembelus_armatus	0.047815447	0.047815447	0.047815447	0.047815447	0.047815447	0.047815447	0.047815447	0.047815447	0.047815447	0.047815447	0.047815447	0.047815447
Dactyloptena_tiltoni	0.034153891	0.034153891	0.034153891	0.034153891	0.034153891	0.034153891	0.034153891	0.034153891	0.034153891	0.034153891	0.034153891	0.034153891
Tetragonurus_cuvieri	0.024395636	0.024395636	0.024395636	0.024395636	0.024395636	0.024395636	0.024395636	0.024395636	0.024395636	0.024395636	0.024395636	0.024395636
Hapalogenys_analis	0.017425454	0.017425454	0.017425454	0.017425454	0.017425454	0.017425454	0.017425454	0.017425454	0.017425454	0.017425454	0.017425454	0.017425454
Odontamblyopus_rebecca	0.012446753	0.012446753	0.012446753	0.012446753	0.012446753	0.012446753	0.012446753	0.012446753	0.012446753	0.012446753	0.012446753	0.012446753
Ostracion_immaculatus	0.008890538	0.008890538	0.008890538	0.008890538	0.008890538	0.008890538	0.008890538	0.008890538	0.008890538	0.008890538	0.008890538	0.008890538
Alticorpus_geoffreyi	0.006350384	0.006350384	0.006350384	0.006350384	0.006350384	0.006350384	0.006350384	0.006350384	0.006350384	0.006350384	0.006350384	0.006350384
