Canthigaster_coronata	19.85529767	19.85529767	19.85529767	19.85529767	19.85529767	19.85529767	19.85529767	19.85529767	19.85529767	19.85529767	19.85529767	19.85529767
Rhinichthys_atratulus	18.05027061	18.05027061	18.05027061	18.05027061	18.05027061	18.05027061	18.05027061	18.05027061	18.05027061	18.05027061	18.05027061	18.05027061
Monacanthus_chinensis	16.40933692	16.40933692	16.40933692	16.40933692	16.40933692	16.40933692	16.40933692	16.40933692	16.40933692	16.40933692	16.40933692	16.40933692
Poecilia_latipinna	14.91757902	14.91757902	14.91757902	14.91757902	14.91757902	14.91757902	14.91757902	14.91757902	14.91757902	14.91757902	14.91757902	14.91757902
Monopterus_albus	8.775046481	8.775046481	8.775046481	8.775046481	8.775046481	8.775046481	8.775046481	8.775046481	8.775046481	8.775046481	8.775046481	8.775046481
Gila_conspersa	5.161792048	5.161792048	5.161792048	5.161792048	5.161792048	5.161792048	5.161792048	5.161792048	5.161792048	5.161792048	5.161792048	5.161792048
Awaous_banana	3.036348263	3.036348263	3.036348263	3.036348263	3.036348263	3.036348263	3.036348263	3.036348263	3.036348263	3.036348263	3.036348263	3.036348263
Squalomugil_nasutus	2.53029022	2.53029022	2.53029022	2.53029022	2.53029022	2.53029022	2.53029022	2.53029022	2.53029022	2.53029022	2.53029022	2.53029022
Sinibotia_robusta	2.108575183	2.108575183	2.108575183	2.108575183	2.108575183	2.108575183	2.108575183	2.108575183	2.108575183	2.108575183	2.108575183	2.108575183
Pristipomoides_multidens	1.757145986	1.757145986	1.757145986	1.757145986	1.757145986	1.757145986	1.757145986	1.757145986	1.757145986	1.757145986	1.757145986	1.757145986
Barbodes_aurotaeniatus	1.464288322	1.464288322	1.464288322	1.464288322	1.464288322	1.464288322	1.464288322	1.464288322	1.464288322	1.464288322	1.464288322	1.464288322
Callorhinchus_capensis	1.220240268	1.220240268	1.220240268	1.220240268	1.220240268	1.220240268	1.220240268	1.220240268	1.220240268	1.220240268	1.220240268	1.220240268
Tanichthys_micagemmae	1.01686689	1.01686689	1.01686689	1.01686689	1.01686689	1.01686689	1.01686689	1.01686689	1.01686689	1.01686689	1.01686689	1.01686689
Parexocoetus_brachypterus	0.847389075	0.847389075	0.847389075	0.847389075	0.847389075	0.847389075	0.847389075	0.847389075	0.847389075	0.847389075	0.847389075	0.847389075
Cycleptus_elongatus	0.706157562	0.706157562	0.706157562	0.706157562	0.706157562	0.706157562	0.706157562	0.706157562	0.706157562	0.706157562	0.706157562	0.706157562
Papyrocranus_congoensis	0.588464635	0.588464635	0.588464635	0.588464635	0.588464635	0.588464635	0.588464635	0.588464635	0.588464635	0.588464635	0.588464635	0.588464635
Elassoma_zonatum	0.490387196	0.490387196	0.490387196	0.490387196	0.490387196	0.490387196	0.490387196	0.490387196	0.490387196	0.490387196	0.490387196	0.490387196
Dicentrarchus_labrax	0.408655997	0.408655997	0.408655997	0.408655997	0.408655997	0.408655997	0.408655997	0.408655997	0.408655997	0.408655997	0.408655997	0.408655997
Clinocottus_analis	0.272437331	0.272437331	0.272437331	0.272437331	0.272437331	0.272437331	0.272437331	0.272437331	0.272437331	0.272437331	0.272437331	0.272437331
Acipenser_fulvescens	0.181624887	0.181624887	0.181624887	0.181624887	0.181624887	0.181624887	0.181624887	0.181624887	0.181624887	0.181624887	0.181624887	0.181624887
Phoxinus_oxycephalus	0.121083258	0.121083258	0.121083258	0.121083258	0.121083258	0.121083258	0.121083258	0.121083258	0.121083258	0.121083258	0.121083258	0.121083258
Taractichthys_steindachneri	0.080722172	0.080722172	0.080722172	0.080722172	0.080722172	0.080722172	0.080722172	0.080722172	0.080722172	0.080722172	0.080722172	0.080722172
