Protosalanx_hyalocranius	28.57203091	28.57203091	28.57203091	28.57203091	28.57203091	28.57203091	28.57203091	28.57203091	28.57203091	28.57203091	28.57203091	28.57203091
Peltorhamphus_novaezeelandiae	20.40859351	20.40859351	20.40859351	20.40859351	20.40859351	20.40859351	20.40859351	20.40859351	20.40859351	20.40859351	20.40859351	20.40859351
Pangasianodon_hypophthalmus	14.57756679	14.57756679	14.57756679	14.57756679	14.57756679	14.57756679	14.57756679	14.57756679	14.57756679	14.57756679	14.57756679	14.57756679
Potamotrygon_motoro	10.41254771	10.41254771	10.41254771	10.41254771	10.41254771	10.41254771	10.41254771	10.41254771	10.41254771	10.41254771	10.41254771	10.41254771
Oryzias_luzonensis	7.437534078	7.437534078	7.437534078	7.437534078	7.437534078	7.437534078	7.437534078	7.437534078	7.437534078	7.437534078	7.437534078	7.437534078
Carassius_auratus	5.312524342	5.312524342	5.312524342	5.312524342	5.312524342	5.312524342	5.312524342	5.312524342	5.312524342	5.312524342	5.312524342	5.312524342
Clypeobarbus_pleuropholis	3.794660244	3.794660244	3.794660244	3.794660244	3.794660244	3.794660244	3.794660244	3.794660244	3.794660244	3.794660244	3.794660244	3.794660244
Schistura_jarutanini	2.710471603	2.710471603	2.710471603	2.710471603	2.710471603	2.710471603	2.710471603	2.710471603	2.710471603	2.710471603	2.710471603	2.710471603
Tridentiger_trigonocephalus	1.936051145	1.936051145	1.936051145	1.936051145	1.936051145	1.936051145	1.936051145	1.936051145	1.936051145	1.936051145	1.936051145	1.936051145
Arnoglossus_polyspilus	1.382893675	1.382893675	1.382893675	1.382893675	1.382893675	1.382893675	1.382893675	1.382893675	1.382893675	1.382893675	1.382893675	1.382893675
Monognathus_jesperseni	0.987781196	0.987781196	0.987781196	0.987781196	0.987781196	0.987781196	0.987781196	0.987781196	0.987781196	0.987781196	0.987781196	0.987781196
Osteochilus_hasseltii	0.705557997	0.705557997	0.705557997	0.705557997	0.705557997	0.705557997	0.705557997	0.705557997	0.705557997	0.705557997	0.705557997	0.705557997
Caranx_ignobilis	0.503969998	0.503969998	0.503969998	0.503969998	0.503969998	0.503969998	0.503969998	0.503969998	0.503969998	0.503969998	0.503969998	0.503969998
Dallia_pectoralis	0.35997857	0.35997857	0.35997857	0.35997857	0.35997857	0.35997857	0.35997857	0.35997857	0.35997857	0.35997857	0.35997857	0.35997857
Gambusia_affinis	0.25712755	0.25712755	0.25712755	0.25712755	0.25712755	0.25712755	0.25712755	0.25712755	0.25712755	0.25712755	0.25712755	0.25712755
Bagre_panamensis	0.183662536	0.183662536	0.183662536	0.183662536	0.183662536	0.183662536	0.183662536	0.183662536	0.183662536	0.183662536	0.183662536	0.183662536
Cyprinella_galactura	0.131187526	0.131187526	0.131187526	0.131187526	0.131187526	0.131187526	0.131187526	0.131187526	0.131187526	0.131187526	0.131187526	0.131187526
Gobio_gobio	0.093705375	0.093705375	0.093705375	0.093705375	0.093705375	0.093705375	0.093705375	0.093705375	0.093705375	0.093705375	0.093705375	0.093705375
Cheilochromis_euchilus	0.066932411	0.066932411	0.066932411	0.066932411	0.066932411	0.066932411	0.066932411	0.066932411	0.066932411	0.066932411	0.066932411	0.066932411
Rhina_ancylostoma	0.047808865	0.047808865	0.047808865	0.047808865	0.047808865	0.047808865	0.047808865	0.047808865	0.047808865	0.047808865	0.047808865	0.047808865
Scomberomorus_semifasciatus	0.034149189	0.034149189	0.034149189	0.034149189	0.034149189	0.034149189	0.034149189	0.034149189	0.034149189	0.034149189	0.034149189	0.034149189
Bothus_pantherinus	0.024392278	0.024392278	0.024392278	0.024392278	0.024392278	0.024392278	0.024392278	0.024392278	0.024392278	0.024392278	0.024392278	0.024392278
Astronotus_ocellatus	0.017423056	0.017423056	0.017423056	0.017423056	0.017423056	0.017423056	0.017423056	0.017423056	0.017423056	0.017423056	0.017423056	0.017423056
Pagothenia_borchgrevinki	0.01244504	0.01244504	0.01244504	0.01244504	0.01244504	0.01244504	0.01244504	0.01244504	0.01244504	0.01244504	0.01244504	0.01244504
Haplochromis_burtoni	0.008889314	0.008889314	0.008889314	0.008889314	0.008889314	0.008889314	0.008889314	0.008889314	0.008889314	0.008889314	0.008889314	0.008889314
Acrossocheilus_hemispinus	0.00634951	0.00634951	0.00634951	0.00634951	0.00634951	0.00634951	0.00634951	0.00634951	0.00634951	0.00634951	0.00634951	0.00634951
Danio_margaritatus	0.004535364	0.004535364	0.004535364	0.004535364	0.004535364	0.004535364	0.004535364	0.004535364	0.004535364	0.004535364	0.004535364	0.004535364
Scomberomorus_niphonius	0.003239546	0.003239546	0.003239546	0.003239546	0.003239546	0.003239546	0.003239546	0.003239546	0.003239546	0.003239546	0.003239546	0.003239546
Liobagrus_marginatus	0.002313961	0.002313961	0.002313961	0.002313961	0.002313961	0.002313961	0.002313961	0.002313961	0.002313961	0.002313961	0.002313961	0.002313961
Alosa_pseudoharengus	0.00165283	0.00165283	0.00165283	0.00165283	0.00165283	0.00165283	0.00165283	0.00165283	0.00165283	0.00165283	0.00165283	0.00165283
Benthodesmus_tenuis	0.001180593	0.001180593	0.001180593	0.001180593	0.001180593	0.001180593	0.001180593	0.001180593	0.001180593	0.001180593	0.001180593	0.001180593
Rhynchocypris_percnurus	0.00084328	0.00084328	0.00084328	0.00084328	0.00084328	0.00084328	0.00084328	0.00084328	0.00084328	0.00084328	0.00084328	0.00084328

