Callionymus_enneactis	24.00066181	24.00066181	24.00066181	24.00066181	24.00066181	24.00066181	24.00066181	24.00066181	24.00066181	24.00066181	24.00066181	24.00066181
Pareuchiloglanis_macrotrema	19.06642952	19.06642952	19.06642952	19.06642952	19.06642952	19.06642952	19.06642952	19.06642952	19.06642952	19.06642952	19.06642952	19.06642952
Petrochromis_trewavasae	18.87574454	18.87574454	18.87574454	18.87574454	18.87574454	18.87574454	18.87574454	18.87574454	18.87574454	18.87574454	18.87574454	18.87574454
Cyphomyrus_discorhynchus	10.50463269	10.50463269	10.50463269	10.50463269	10.50463269	10.50463269	10.50463269	10.50463269	10.50463269	10.50463269	10.50463269	10.50463269
Squalus_formosus	7.317174057	7.317174057	7.317174057	7.317174057	7.317174057	7.317174057	7.317174057	7.317174057	7.317174057	7.317174057	7.317174057	7.317174057
Labracoglossa_argenteiventris	5.446724024	5.446724024	5.446724024	5.446724024	5.446724024	5.446724024	5.446724024	5.446724024	5.446724024	5.446724024	5.446724024	5.446724024
Macquaria_ambigua	4.278623428	4.278623428	4.278623428	4.278623428	4.278623428	4.278623428	4.278623428	4.278623428	4.278623428	4.278623428	4.278623428	4.278623428
Chaetobranchopsis_bitaeniatus	3.686714097	3.686714097	3.686714097	3.686714097	3.686714097	3.686714097	3.686714097	3.686714097	3.686714097	3.686714097	3.686714097	3.686714097
Neoscopelus_macrolepidotus	1.43489411	1.43489411	1.43489411	1.43489411	1.43489411	1.43489411	1.43489411	1.43489411	1.43489411	1.43489411	1.43489411	1.43489411
Pterophyllum_scalare	1.400148908	1.400148908	1.400148908	1.400148908	1.400148908	1.400148908	1.400148908	1.400148908	1.400148908	1.400148908	1.400148908	1.400148908
Barbatula_barbatula	0.824371277	0.824371277	0.824371277	0.824371277	0.824371277	0.824371277	0.824371277	0.824371277	0.824371277	0.824371277	0.824371277	0.824371277
Oryzias_javanicus	0.644027134	0.644027134	0.644027134	0.644027134	0.644027134	0.644027134	0.644027134	0.644027134	0.644027134	0.644027134	0.644027134	0.644027134
Schizothorax_eurystomus	0.586945731	0.586945731	0.586945731	0.586945731	0.586945731	0.586945731	0.586945731	0.586945731	0.586945731	0.586945731	0.586945731	0.586945731
Neosalanx_tangkahkeii	0.55592323	0.55592323	0.55592323	0.55592323	0.55592323	0.55592323	0.55592323	0.55592323	0.55592323	0.55592323	0.55592323	0.55592323
Hapalogenys_analis	0.423146923	0.423146923	0.423146923	0.423146923	0.423146923	0.423146923	0.423146923	0.423146923	0.423146923	0.423146923	0.423146923	0.423146923
Syngnathus_schlegeli	0.205989411	0.205989411	0.205989411	0.205989411	0.205989411	0.205989411	0.205989411	0.205989411	0.205989411	0.205989411	0.205989411	0.205989411
Brachygobius_doriae	0.136499007	0.136499007	0.136499007	0.136499007	0.136499007	0.136499007	0.136499007	0.136499007	0.136499007	0.136499007	0.136499007	0.136499007
Pseudobalistes_flavimarginatus	0.124917273	0.124917273	0.124917273	0.124917273	0.124917273	0.124917273	0.124917273	0.124917273	0.124917273	0.124917273	0.124917273	0.124917273
Pseudogobio_vaillanti	0.115403706	0.115403706	0.115403706	0.115403706	0.115403706	0.115403706	0.115403706	0.115403706	0.115403706	0.115403706	0.115403706	0.115403706
Squalus_acanthias	0.078176704	0.078176704	0.078176704	0.078176704	0.078176704	0.078176704	0.078176704	0.078176704	0.078176704	0.078176704	0.078176704	0.078176704
Poecilia_latipinna	0.073626737	0.073626737	0.073626737	0.073626737	0.073626737	0.073626737	0.073626737	0.073626737	0.073626737	0.073626737	0.073626737	0.073626737
Euthynnus_alletteratus	0.062458637	0.062458637	0.062458637	0.062458637	0.062458637	0.062458637	0.062458637	0.062458637	0.062458637	0.062458637	0.062458637	0.062458637
Dactyloptena_tiltoni	0.051704169	0.051704169	0.051704169	0.051704169	0.051704169	0.051704169	0.051704169	0.051704169	0.051704169	0.051704169	0.051704169	0.051704169
Gnathopogon_nicholsi	0.034745202	0.034745202	0.034745202	0.034745202	0.034745202	0.034745202	0.034745202	0.034745202	0.034745202	0.034745202	0.034745202	0.034745202
Diodon_hystrix	0.028954335	0.028954335	0.028954335	0.028954335	0.028954335	0.028954335	0.028954335	0.028954335	0.028954335	0.028954335	0.028954335	0.028954335
Schistura_kaysonei	0.027713435	0.027713435	0.027713435	0.027713435	0.027713435	0.027713435	0.027713435	0.027713435	0.027713435	0.027713435	0.027713435	0.027713435
Acrossocheilus_kreyenbergii	0.010340834	0.010340834	0.010340834	0.010340834	0.010340834	0.010340834	0.010340834	0.010340834	0.010340834	0.010340834	0.010340834	0.010340834
Ptychidio_jordani	0.003309067	0.003309067	0.003309067	0.003309067	0.003309067	0.003309067	0.003309067	0.003309067	0.003309067	0.003309067	0.003309067	0.003309067
